,A,D,AL,DL,B,ATTACK,DEFENSE,A_ROLLS,D_ROLLS
211822,4,4,1,2,1,"[6, 6, 6, 1]","[6, 6, 2, 4]",4,4
211823,4,4,2,2,0,"[3, 6, 6, 2]","[6, 4, 4, 1]",4,3
211824,4,4,1,1,2,"[6, 5, 5, 4]","[6, 4, 2, 5]",4,3
211825,4,4,1,2,1,"[6, 6, 6, 5]","[4, 6, 6, 5]",3,4
211826,4,4,2,1,1,"[5, 2, 5, 6]","[2, 6, 6, 5]",4,3
211827,4,4,2,2,0,"[6, 2, 6, 2]","[6, 6, 1, 2]",4,3
211828,4,4,0,4,0,"[6, 6, 6, 6]","[3, 2, 4, 5]",2,4
211829,4,4,2,1,1,"[6, 6, 3, 3]","[6, 6, 6, 2]",4,3
211830,4,4,1,2,1,"[5, 6, 6, 3]","[5, 4, 5, 4]",4,4
211831,4,4,3,0,1,"[3, 4, 5, 2]","[4, 3, 6, 4]",4,2
211832,4,4,2,2,0,"[5, 3, 5, 3]","[5, 5, 3, 3]",4,3
211833,4,4,2,2,0,"[6, 6, 1, 2]","[6, 3, 4, 1]",3,3
211834,4,4,2,2,0,"[6, 6, 5, 4]","[6, 6, 4, 1]",3,3
211835,4,4,1,3,0,"[6, 5, 5, 6]","[4, 3, 3, 6]",4,4
211836,4,4,2,1,1,"[3, 3, 5, 6]","[4, 4, 4, 5]",4,3
211837,4,4,2,2,0,"[5, 6, 6, 3]","[6, 5, 1, 3]",4,3
211838,4,4,2,1,1,"[5, 5, 6, 3]","[4, 5, 3, 6]",4,4
211839,4,4,2,1,1,"[6, 5, 3, 1]","[5, 5, 4, 5]",4,3
211840,4,4,2,2,0,"[6, 5, 5, 5]","[4, 6, 6, 1]",4,4
211841,4,4,2,2,0,"[6, 5, 6, 1]","[6, 3, 1, 3]",4,3
211842,4,4,3,0,1,"[4, 5, 5, 6]","[5, 6, 6, 6]",4,4
211843,4,4,2,1,1,"[5, 6, 4, 4]","[6, 6, 3, 4]",4,3
211844,4,4,2,2,0,"[6, 6, 3, 1]","[4, 2, 5, 5]",3,3
211845,4,4,4,0,0,"[3, 2, 4, 4]","[5, 4, 3, 6]",4,2
211846,4,4,1,2,1,"[6, 6, 5, 6]","[4, 6, 5, 6]",4,4
211847,4,4,3,1,0,"[5, 2, 4, 5]","[3, 5, 6, 4]",4,4
211848,4,4,2,0,2,"[6, 5, 6, 1]","[6, 5, 6, 6]",4,2
211849,4,4,2,1,1,"[6, 4, 5, 4]","[3, 6, 6, 4]",4,3
211850,4,4,1,1,2,"[6, 6, 4, 6]","[5, 6, 3, 6]",3,4
211851,4,4,2,1,1,"[6, 4, 6, 1]","[6, 6, 6, 5]",4,3
211852,4,4,2,1,1,"[5, 2, 3, 6]","[5, 4, 4, 5]",4,3
211853,4,4,0,1,3,"[6, 6, 4, 5]","[4, 5, 6, 1]",3,4
211854,4,4,1,1,2,"[6, 6, 5, 5]","[6, 5, 6, 4]",4,3
211855,4,4,2,1,1,"[5, 5, 6, 1]","[5, 5, 6, 3]",4,4
211856,4,4,1,0,3,"[5, 6, 5, 2]","[6, 2, 5, 6]",4,3
211857,4,4,3,0,1,"[6, 5, 4, 5]","[6, 5, 6, 6]",4,3
211858,4,4,2,2,0,"[6, 6, 3, 4]","[6, 4, 4, 4]",3,3
211859,4,4,1,2,1,"[4, 6, 6, 6]","[6, 6, 2, 1]",3,3
211860,4,4,1,3,0,"[6, 6, 6, 5]","[6, 5, 3, 4]",3,4
211861,4,4,0,1,3,"[5, 6, 6, 6]","[5, 6, 6, 1]",4,3
211862,4,4,4,0,0,"[4, 2, 5, 1]","[6, 6, 3, 2]",4,1
211863,4,4,1,2,1,"[4, 6, 6, 6]","[6, 6, 5, 5]",4,4
211864,4,4,1,1,2,"[4, 6, 4, 4]","[6, 4, 4, 1]",4,3
211865,4,4,2,1,1,"[6, 4, 3, 3]","[5, 4, 3, 4]",4,2
211866,4,4,0,1,3,"[6, 6, 6, 6]","[6, 6, 6, 2]",2,3
211867,4,4,1,0,3,"[5, 2, 6, 2]","[2, 2, 6, 6]",4,2
211868,4,4,2,1,1,"[5, 6, 6, 4]","[6, 6, 6, 5]",4,4
211869,4,4,2,0,2,"[4, 5, 5, 4]","[4, 6, 5, 5]",4,2
211870,4,4,1,2,1,"[6, 5, 3, 6]","[5, 5, 5, 1]",4,4
211871,4,4,4,0,0,"[4, 5, 2, 4]","[6, 6, 5, 5]",4,1
211872,4,4,2,2,0,"[5, 5, 3, 4]","[5, 4, 3, 2]",4,3
211873,4,4,1,1,2,"[6, 6, 6, 2]","[6, 5, 6, 6]",4,4
211874,4,4,2,1,1,"[6, 3, 3, 4]","[4, 3, 5, 3]",4,3
211875,4,4,2,1,1,"[6, 6, 4, 2]","[6, 4, 5, 6]",3,3
211876,4,4,0,2,2,"[6, 6, 5, 3]","[3, 5, 5, 4]",3,4
211877,4,4,1,1,2,"[5, 5, 6, 4]","[6, 4, 3, 5]",4,3
211878,4,4,3,0,1,"[3, 5, 5, 6]","[6, 4, 6, 6]",4,3
211879,4,4,0,2,2,"[6, 5, 6, 6]","[5, 6, 4, 2]",3,4
211880,4,4,1,1,2,"[5, 6, 5, 5]","[6, 5, 5, 2]",4,3
211881,4,4,0,3,1,"[6, 6, 6, 6]","[5, 6, 4, 4]",2,4
211882,4,4,2,2,0,"[6, 6, 5, 2]","[6, 6, 3, 5]",4,3
211883,4,4,0,2,2,"[6, 6, 6, 6]","[6, 6, 5, 2]",2,3
211884,4,4,1,1,2,"[6, 3, 5, 3]","[6, 3, 3, 5]",4,2
211885,4,4,2,1,1,"[4, 6, 6, 4]","[6, 5, 6, 4]",4,4
211886,4,4,1,1,2,"[6, 6, 5, 6]","[4, 6, 6, 6]",4,3
211887,4,4,2,1,1,"[6, 6, 3, 1]","[6, 6, 6, 4]",4,3
211888,4,4,2,1,1,"[5, 6, 5, 4]","[4, 6, 6, 3]",4,4
211889,4,4,1,2,1,"[5, 6, 6, 4]","[6, 4, 4, 5]",4,3
211890,4,4,2,1,1,"[5, 6, 2, 3]","[5, 4, 2, 5]",4,3
211891,4,4,2,2,0,"[5, 5, 4, 3]","[5, 5, 3, 3]",4,3
211892,4,4,3,1,0,"[4, 4, 6, 1]","[6, 4, 6, 5]",4,3
211893,4,4,2,1,1,"[6, 3, 6, 4]","[5, 4, 6, 1]",4,3
211894,4,4,1,2,1,"[6, 6, 6, 3]","[6, 3, 6, 3]",3,4
211895,4,4,2,2,0,"[6, 6, 4, 4]","[5, 5, 3, 4]",4,3
211896,4,4,1,1,2,"[6, 6, 6, 3]","[4, 6, 6, 3]",4,3
211897,4,4,2,2,0,"[6, 6, 4, 2]","[6, 5, 5, 2]",3,3
211898,4,4,2,2,0,"[5, 5, 6, 1]","[3, 6, 3, 4]",4,4
211899,4,4,1,2,1,"[6, 6, 6, 4]","[6, 2, 3, 6]",4,4
211900,4,4,1,1,2,"[6, 6, 5, 6]","[6, 6, 3, 6]",4,3
211901,4,4,0,2,2,"[6, 6, 6, 3]","[3, 6, 2, 5]",2,4
211902,4,4,4,0,0,"[5, 4, 4, 2]","[5, 4, 6, 6]",4,2
211903,4,4,2,2,0,"[6, 4, 5, 6]","[6, 6, 5, 3]",4,4
211904,4,4,2,1,1,"[6, 6, 5, 1]","[4, 6, 6, 2]",4,3
211905,4,4,2,1,1,"[5, 3, 6, 3]","[6, 4, 3, 1]",4,2
211906,4,4,2,2,0,"[6, 5, 5, 3]","[6, 5, 2, 1]",4,3
211907,4,4,2,0,2,"[6, 5, 6, 3]","[6, 4, 6, 6]",4,3
211908,4,4,2,2,0,"[6, 6, 4, 3]","[6, 5, 5, 1]",3,3
211909,4,4,3,1,0,"[4, 6, 2, 1]","[6, 5, 3, 4]",4,2
211910,4,4,1,1,2,"[5, 6, 5, 3]","[6, 3, 5, 1]",4,3
211911,4,4,2,0,2,"[6, 6, 4, 5]","[6, 5, 6, 6]",4,3
211912,4,4,2,1,1,"[4, 6, 6, 2]","[6, 5, 6, 5]",3,3
211913,4,4,2,1,1,"[5, 6, 6, 2]","[3, 6, 6, 4]",3,3
211914,4,4,2,1,1,"[4, 6, 5, 1]","[4, 5, 5, 4]",4,3
211915,4,4,0,2,2,"[6, 6, 6, 5]","[5, 6, 5, 1]",4,4
211916,4,4,0,2,2,"[5, 6, 5, 6]","[5, 4, 5, 5]",4,4
211917,4,4,2,1,1,"[5, 4, 4, 6]","[5, 6, 4, 5]",4,4
211918,4,4,0,2,2,"[6, 6, 6, 5]","[5, 6, 4, 3]",2,4
211919,4,4,2,0,2,"[3, 6, 6, 1]","[6, 4, 6, 6]",4,3
211920,4,4,2,2,0,"[5, 6, 3, 4]","[5, 4, 4, 2]",4,3
211921,4,4,1,1,2,"[5, 3, 3, 6]","[3, 6, 3, 5]",4,3
211922,4,4,0,3,1,"[6, 5, 4, 6]","[4, 4, 3, 2]",4,4
211923,4,4,1,1,2,"[5, 6, 6, 1]","[5, 5, 4, 6]",4,4
211924,4,4,2,0,2,"[6, 3, 6, 2]","[6, 6, 6, 6]",4,2
211925,4,4,1,2,1,"[5, 4, 3, 6]","[4, 4, 4, 3]",4,3
211926,4,4,2,1,1,"[3, 6, 5, 2]","[6, 5, 2, 5]",4,2
211927,4,4,1,2,1,"[6, 6, 1, 5]","[5, 4, 5, 1]",3,4
211928,4,4,2,2,0,"[5, 4, 4, 6]","[6, 5, 1, 2]",4,3
211929,4,4,3,1,0,"[4, 6, 5, 4]","[6, 5, 5, 3]",4,2
211930,4,4,3,0,1,"[3, 4, 6, 2]","[5, 4, 4, 6]",4,2
211931,4,4,3,1,0,"[6, 5, 4, 5]","[6, 6, 5, 4]",4,3
211932,4,4,3,1,0,"[4, 3, 6, 4]","[6, 5, 4, 5]",4,2
211933,4,4,3,1,0,"[6, 5, 2, 1]","[5, 4, 6, 1]",4,3
211934,4,4,1,3,0,"[6, 6, 5, 4]","[5, 4, 1, 2]",4,4
211935,4,4,3,1,0,"[6, 4, 3, 3]","[5, 5, 4, 1]",4,2
211936,4,4,1,1,2,"[6, 6, 5, 3]","[5, 5, 6, 4]",4,4
211937,4,4,1,1,2,"[6, 6, 3, 4]","[6, 3, 3, 6]",4,3
211938,4,4,2,2,0,"[6, 3, 3, 6]","[6, 4, 5, 4]",4,3
211939,4,4,3,0,1,"[5, 6, 4, 3]","[5, 5, 6, 6]",4,3
211940,4,4,3,1,0,"[6, 5, 3, 2]","[6, 6, 4, 3]",4,3
211941,4,4,3,1,0,"[6, 4, 1, 3]","[5, 4, 3, 1]",4,2
211942,4,4,0,3,1,"[6, 6, 6, 5]","[3, 5, 4, 3]",3,4
211943,4,4,1,2,1,"[6, 6, 3, 6]","[4, 6, 5, 3]",3,4
211944,4,4,1,1,2,"[6, 3, 2, 2]","[6, 2, 2, 4]",4,2
211945,4,4,1,3,0,"[4, 6, 6, 5]","[5, 4, 2, 3]",4,4
211946,4,4,2,2,0,"[4, 5, 6, 5]","[3, 6, 5, 2]",4,3
211947,4,4,2,2,0,"[6, 5, 5, 6]","[6, 6, 4, 2]",4,3
211948,4,4,0,3,1,"[6, 5, 6, 6]","[5, 5, 2, 2]",4,4
211949,4,4,1,2,1,"[4, 5, 6, 2]","[4, 4, 2, 1]",4,3
211950,4,4,3,0,1,"[6, 2, 3, 5]","[6, 4, 3, 6]",4,2
211951,4,4,1,1,2,"[6, 6, 6, 4]","[6, 6, 2, 6]",3,3
211952,4,4,3,1,0,"[6, 4, 5, 3]","[6, 5, 4, 2]",4,2
211953,4,4,1,2,1,"[4, 6, 5, 5]","[3, 6, 4, 3]",4,3
211954,4,4,3,1,0,"[3, 5, 5, 1]","[6, 4, 3, 3]",4,2
211955,4,4,3,1,0,"[4, 4, 4, 1]","[5, 3, 3, 5]",4,3
211956,4,4,2,2,0,"[6, 5, 5, 5]","[6, 6, 4, 2]",4,3
211957,4,4,1,2,1,"[6, 6, 6, 3]","[6, 6, 5, 1]",3,4
211958,4,4,1,1,2,"[6, 3, 6, 6]","[6, 6, 6, 2]",4,3
211959,4,4,0,2,2,"[5, 6, 6, 6]","[5, 6, 4, 2]",2,4
211960,4,4,2,1,1,"[5, 5, 2, 5]","[6, 5, 5, 2]",4,3
211961,4,4,2,2,0,"[6, 6, 5, 2]","[6, 5, 5, 2]",4,3
211962,4,4,2,1,1,"[5, 3, 6, 5]","[6, 6, 3, 4]",4,2
211963,4,4,1,1,2,"[6, 6, 3, 6]","[5, 6, 6, 3]",4,3
211964,4,4,3,1,0,"[6, 3, 3, 1]","[6, 4, 4, 1]",4,2
211965,4,4,1,1,2,"[6, 5, 2, 5]","[5, 5, 5, 1]",4,2
211966,4,4,0,2,2,"[6, 3, 6, 5]","[3, 5, 5, 2]",4,4
211967,4,4,1,2,1,"[6, 6, 4, 5]","[5, 5, 3, 5]",3,3
211968,4,4,1,2,1,"[5, 6, 6, 6]","[6, 6, 5, 4]",4,3
211969,4,4,2,1,1,"[6, 3, 4, 1]","[5, 3, 3, 4]",4,3
211970,4,4,3,1,0,"[4, 6, 4, 2]","[5, 5, 4, 5]",4,2
211971,4,4,1,1,2,"[5, 5, 6, 6]","[6, 5, 5, 6]",4,4
211972,4,4,3,1,0,"[3, 5, 6, 4]","[6, 6, 5, 3]",4,2
211973,4,4,1,2,1,"[5, 5, 6, 6]","[5, 4, 6, 5]",4,4
211974,4,4,1,2,1,"[6, 6, 4, 6]","[5, 5, 5, 6]",4,4
211975,4,4,2,2,0,"[6, 4, 6, 2]","[5, 3, 5, 5]",4,3
211976,4,4,1,2,1,"[5, 6, 3, 6]","[5, 5, 3, 2]",4,3
211977,4,4,2,1,1,"[6, 3, 4, 5]","[4, 4, 6, 3]",4,3
211978,4,4,1,2,1,"[6, 4, 6, 6]","[6, 6, 3, 3]",4,3
211979,4,4,1,3,0,"[6, 6, 6, 1]","[2, 4, 5, 4]",2,4
211980,4,4,1,2,1,"[5, 6, 6, 6]","[6, 6, 3, 4]",3,3
211981,4,4,2,1,1,"[5, 3, 6, 6]","[6, 6, 6, 2]",4,3
211982,4,4,2,1,1,"[4, 5, 6, 2]","[6, 4, 4, 5]",4,2
211983,4,4,2,2,0,"[6, 4, 4, 6]","[5, 6, 5, 4]",4,4
211984,4,4,2,2,0,"[6, 6, 4, 4]","[3, 6, 6, 5]",3,3
211985,4,4,2,2,0,"[5, 6, 6, 1]","[5, 6, 5, 2]",4,4
211986,4,4,3,1,0,"[5, 5, 6, 2]","[6, 6, 4, 5]",4,2
211987,4,4,3,1,0,"[4, 5, 6, 3]","[6, 6, 5, 3]",4,2
211988,4,4,2,0,2,"[6, 5, 4, 4]","[5, 4, 6, 6]",4,3
211989,4,4,2,1,1,"[6, 6, 4, 4]","[5, 6, 6, 3]",4,3
211990,4,4,2,2,0,"[4, 4, 3, 6]","[5, 4, 2, 2]",4,3
211991,4,4,2,1,1,"[6, 5, 4, 5]","[6, 5, 5, 3]",4,3
211992,4,4,1,2,1,"[5, 5, 6, 4]","[6, 4, 2, 3]",4,3
211993,4,4,3,0,1,"[5, 3, 5, 1]","[4, 3, 6, 5]",4,3
211994,4,4,2,1,1,"[6, 4, 3, 5]","[4, 4, 3, 6]",4,3
211995,4,4,2,1,1,"[6, 5, 6, 2]","[5, 6, 1, 6]",4,4
211996,4,4,2,1,1,"[6, 6, 4, 5]","[5, 6, 6, 5]",4,4
211997,4,4,2,2,0,"[6, 6, 3, 2]","[6, 6, 2, 4]",4,3
211998,4,4,1,1,2,"[6, 2, 6, 6]","[3, 6, 4, 6]",4,4
211999,4,4,0,2,2,"[6, 6, 6, 6]","[6, 6, 5, 3]",3,4
212000,4,4,1,3,0,"[6, 4, 6, 6]","[6, 5, 5, 5]",4,4
212001,4,4,1,1,2,"[6, 6, 4, 2]","[6, 2, 6, 1]",4,3
212002,4,4,3,1,0,"[6, 5, 4, 1]","[6, 5, 4, 4]",4,2
212003,4,4,1,2,1,"[5, 6, 6, 6]","[4, 6, 6, 3]",3,4
212004,4,4,1,2,1,"[6, 5, 6, 6]","[6, 6, 4, 2]",4,3
212005,4,4,1,2,1,"[6, 6, 2, 6]","[5, 6, 5, 3]",4,4
212006,4,4,3,1,0,"[6, 5, 5, 1]","[3, 6, 4, 6]",4,4
212007,4,4,1,2,1,"[5, 5, 6, 6]","[6, 5, 5, 4]",4,3
212008,4,4,1,2,1,"[6, 6, 4, 4]","[5, 4, 5, 5]",4,3
212009,4,4,0,2,2,"[6, 6, 6, 6]","[2, 6, 6, 2]",2,3
212010,4,4,0,2,2,"[6, 5, 6, 5]","[5, 5, 5, 2]",4,3
212011,4,4,3,1,0,"[4, 6, 5, 3]","[6, 6, 5, 4]",4,2
212012,4,4,2,1,1,"[6, 5, 4, 3]","[5, 5, 5, 1]",4,3
212013,4,4,3,1,0,"[4, 4, 6, 2]","[6, 6, 4, 5]",4,2
212014,4,4,2,2,0,"[6, 6, 2, 2]","[3, 6, 5, 3]",4,4
212015,4,4,3,1,0,"[5, 6, 2, 1]","[6, 4, 2, 4]",4,2
212016,4,4,3,1,0,"[6, 5, 2, 1]","[5, 3, 6, 2]",4,3
212017,4,4,1,1,2,"[5, 4, 6, 6]","[5, 5, 6, 1]",3,3
212018,4,4,2,2,0,"[6, 3, 5, 5]","[5, 6, 4, 4]",4,4
212019,4,4,2,1,1,"[4, 6, 5, 2]","[6, 5, 2, 3]",4,2
212020,4,4,2,2,0,"[6, 6, 5, 2]","[6, 5, 2, 1]",3,3
212021,4,4,1,2,1,"[6, 6, 6, 1]","[6, 6, 3, 1]",4,3
212022,4,4,1,2,1,"[6, 4, 6, 2]","[4, 4, 5, 4]",4,3
212023,4,4,4,0,0,"[5, 4, 2, 2]","[6, 6, 6, 5]",4,1
212024,4,4,3,1,0,"[5, 6, 5, 5]","[6, 6, 6, 1]",4,4
212025,4,4,2,2,0,"[6, 6, 3, 5]","[6, 6, 2, 3]",4,3
212026,4,4,1,1,2,"[6, 6, 3, 6]","[5, 6, 6, 2]",4,3
212027,4,4,2,2,0,"[6, 6, 2, 2]","[5, 4, 2, 4]",4,3
212028,4,4,1,0,3,"[4, 5, 6, 1]","[3, 4, 5, 6]",4,4
212029,4,4,1,1,2,"[6, 6, 6, 4]","[5, 6, 6, 2]",2,3
212030,4,4,2,1,1,"[4, 4, 5, 2]","[5, 4, 4, 4]",4,2
212031,4,4,1,1,2,"[6, 6, 6, 4]","[5, 5, 6, 6]",2,4
212032,4,4,2,2,0,"[6, 5, 6, 2]","[6, 4, 4, 5]",4,3
212033,4,4,2,1,1,"[6, 6, 2, 2]","[6, 6, 6, 4]",4,3
212034,4,4,2,1,1,"[5, 4, 3, 4]","[6, 6, 3, 1]",4,2
212035,4,4,1,3,0,"[6, 5, 5, 6]","[4, 6, 2, 3]",4,4
212036,4,4,1,1,2,"[6, 4, 4, 2]","[4, 4, 4, 2]",4,4
212037,4,4,3,0,1,"[5, 5, 3, 4]","[6, 4, 6, 4]",4,2
212038,4,4,1,2,1,"[5, 4, 4, 4]","[5, 4, 1, 1]",4,3
212039,4,4,2,1,1,"[4, 5, 6, 1]","[6, 4, 4, 3]",4,2
212040,4,4,2,1,1,"[5, 6, 6, 2]","[5, 6, 1, 6]",3,4
212041,4,4,2,1,1,"[6, 4, 4, 3]","[6, 3, 5, 2]",4,3
212042,4,4,1,2,1,"[6, 6, 5, 4]","[5, 5, 5, 4]",4,3
212043,4,4,3,1,0,"[4, 6, 4, 1]","[5, 5, 3, 1]",4,2
212044,4,4,0,1,3,"[5, 6, 6, 6]","[4, 5, 6, 6]",4,3
212045,4,4,1,1,2,"[6, 4, 5, 5]","[6, 4, 5, 3]",4,3
212046,4,4,1,1,2,"[6, 6, 3, 5]","[5, 5, 6, 2]",3,3
212047,4,4,2,1,1,"[4, 6, 6, 1]","[6, 4, 4, 6]",3,3
212048,4,4,1,1,2,"[6, 6, 6, 3]","[6, 6, 6, 2]",4,3
212049,4,4,1,1,2,"[5, 5, 6, 6]","[6, 5, 6, 3]",3,3
212050,4,4,2,1,1,"[5, 3, 5, 1]","[6, 6, 1, 2]",4,2
212051,4,4,3,1,0,"[5, 6, 1, 5]","[5, 4, 6, 6]",4,4
212052,4,4,0,4,0,"[6, 6, 6, 6]","[5, 5, 4, 5]",4,4
212053,4,4,1,3,0,"[6, 6, 5, 2]","[5, 4, 3, 1]",3,4
212054,4,4,1,2,1,"[5, 5, 6, 1]","[5, 5, 3, 2]",4,3
212055,4,4,2,2,0,"[6, 6, 3, 5]","[6, 6, 2, 5]",4,3
212056,4,4,2,1,1,"[6, 4, 2, 2]","[6, 4, 2, 3]",4,2
212057,4,4,2,1,1,"[5, 5, 3, 6]","[4, 4, 6, 5]",4,4
212058,4,4,2,1,1,"[6, 4, 5, 2]","[6, 2, 6, 3]",4,3
212059,4,4,3,1,0,"[6, 4, 2, 2]","[6, 5, 4, 3]",4,2
212060,4,4,2,0,2,"[4, 3, 6, 4]","[5, 4, 4, 6]",4,2
212061,4,4,3,0,1,"[3, 5, 4, 4]","[6, 5, 3, 6]",4,2
212062,4,4,2,2,0,"[6, 6, 5, 3]","[6, 5, 3, 3]",4,3
212063,4,4,3,1,0,"[4, 5, 6, 1]","[6, 5, 2, 4]",4,2
212064,4,4,2,2,0,"[6, 4, 6, 3]","[6, 5, 3, 3]",4,3
212065,4,4,1,2,1,"[6, 4, 6, 2]","[4, 4, 1, 4]",4,3
212066,4,4,0,1,3,"[4, 5, 4, 6]","[4, 4, 5, 2]",4,4
212067,4,4,2,0,2,"[5, 6, 4, 3]","[6, 6, 3, 6]",4,2
212068,4,4,1,2,1,"[5, 6, 4, 6]","[4, 4, 6, 3]",4,4
212069,4,4,2,1,1,"[6, 5, 4, 4]","[6, 5, 4, 3]",4,2
212070,4,4,3,1,0,"[6, 4, 3, 5]","[6, 5, 4, 4]",4,2
212071,4,4,1,1,2,"[6, 6, 3, 4]","[6, 3, 6, 4]",4,3
212072,4,4,1,2,1,"[6, 6, 6, 1]","[5, 6, 3, 2]",2,4
212073,4,4,0,3,1,"[6, 6, 5, 6]","[5, 2, 4, 5]",3,4
212074,4,4,2,1,1,"[6, 6, 3, 4]","[6, 6, 6, 4]",4,2
212075,4,4,1,3,0,"[6, 6, 6, 3]","[6, 3, 2, 4]",3,4
212076,4,4,2,2,0,"[6, 6, 1, 1]","[5, 5, 4, 1]",3,3
212077,4,4,2,2,0,"[6, 6, 4, 3]","[5, 4, 5, 2]",3,3
212078,4,4,1,1,2,"[5, 6, 5, 3]","[5, 5, 5, 3]",4,3
212079,4,4,3,1,0,"[5, 5, 4, 3]","[6, 5, 4, 4]",4,2
212080,4,4,2,0,2,"[6, 6, 5, 2]","[6, 4, 6, 6]",3,3
212081,4,4,1,2,1,"[6, 6, 2, 4]","[6, 2, 3, 5]",4,3
212082,4,4,2,2,0,"[6, 5, 6, 2]","[4, 6, 4, 4]",4,4
212083,4,4,1,1,2,"[6, 6, 1, 4]","[4, 4, 6, 5]",3,3
212084,4,4,1,1,2,"[6, 6, 6, 3]","[6, 2, 6, 6]",4,4
212085,4,4,1,1,2,"[6, 4, 5, 5]","[5, 5, 5, 1]",4,3
212086,4,4,3,1,0,"[5, 5, 2, 3]","[6, 6, 3, 2]",4,2
212087,4,4,2,2,0,"[4, 6, 6, 1]","[5, 5, 2, 5]",3,3
212088,4,4,2,1,1,"[6, 5, 4, 6]","[6, 6, 6, 4]",4,4
212089,4,4,0,2,2,"[5, 4, 6, 4]","[4, 4, 3, 1]",4,3
212090,4,4,0,3,1,"[5, 6, 6, 6]","[4, 5, 4, 1]",3,4
212091,4,4,2,1,1,"[5, 4, 5, 2]","[6, 2, 6, 3]",4,3
212092,4,4,1,1,2,"[5, 6, 4, 4]","[4, 6, 4, 1]",4,3
212093,4,4,0,2,2,"[6, 6, 6, 6]","[5, 6, 2, 6]",2,4
212094,4,4,1,2,1,"[6, 6, 6, 5]","[6, 6, 3, 4]",4,4
212095,4,4,2,2,0,"[6, 6, 4, 3]","[5, 4, 2, 2]",3,3
212096,4,4,3,0,1,"[4, 5, 6, 2]","[6, 6, 3, 6]",4,2
212097,4,4,4,0,0,"[5, 4, 3, 2]","[6, 6, 3, 6]",4,2
212098,4,4,2,2,0,"[5, 6, 3, 6]","[6, 5, 4, 4]",4,3
212099,4,4,1,1,2,"[5, 6, 3, 6]","[5, 5, 6, 2]",4,3
212100,4,4,2,1,1,"[6, 5, 1, 5]","[6, 5, 3, 5]",4,3
212101,4,4,1,2,1,"[6, 6, 6, 4]","[5, 6, 5, 1]",3,4
212102,4,4,2,2,0,"[6, 4, 6, 5]","[6, 5, 5, 1]",4,3
212103,4,4,2,1,1,"[4, 5, 4, 6]","[6, 6, 4, 3]",4,3
212104,4,4,2,1,1,"[5, 3, 5, 6]","[6, 5, 5, 1]",4,2
212105,4,4,2,1,1,"[6, 6, 4, 4]","[5, 5, 6, 5]",4,3
212106,4,4,2,2,0,"[6, 5, 6, 1]","[6, 5, 4, 2]",4,3
212107,4,4,1,3,0,"[6, 6, 5, 6]","[3, 6, 3, 2]",4,4
212108,4,4,2,1,1,"[6, 5, 5, 5]","[5, 6, 6, 1]",4,3
212109,4,4,2,1,1,"[3, 4, 6, 6]","[6, 5, 6, 1]",3,3
212110,4,4,2,0,2,"[6, 6, 3, 5]","[6, 6, 6, 6]",4,4
212111,4,4,2,1,1,"[6, 3, 5, 1]","[5, 4, 5, 4]",4,3
212112,4,4,0,3,1,"[6, 6, 6, 6]","[6, 4, 5, 5]",3,4
212113,4,4,3,1,0,"[5, 3, 4, 4]","[6, 5, 4, 1]",4,2
212114,4,4,3,0,1,"[5, 3, 5, 1]","[6, 5, 4, 5]",4,2
212115,4,4,3,1,0,"[5, 2, 6, 4]","[5, 5, 6, 1]",4,3
212116,4,4,2,2,0,"[6, 4, 6, 3]","[6, 4, 4, 3]",4,3
212117,4,4,3,1,0,"[4, 3, 4, 4]","[6, 6, 4, 3]",4,2
212118,4,4,3,1,0,"[4, 5, 5, 1]","[6, 5, 5, 1]",4,2
212119,4,4,2,0,2,"[5, 3, 5, 5]","[6, 4, 5, 5]",4,2
212120,4,4,2,1,1,"[4, 4, 5, 5]","[5, 5, 5, 3]",4,2
212121,4,4,3,1,0,"[6, 2, 1, 1]","[6, 5, 5, 4]",4,2
212122,4,4,1,3,0,"[5, 5, 5, 3]","[5, 4, 3, 1]",4,4
212123,4,4,0,2,2,"[6, 6, 4, 6]","[4, 5, 6, 1]",3,4
212124,4,4,2,1,1,"[6, 6, 5, 3]","[5, 4, 6, 6]",4,3
212125,4,4,2,2,0,"[6, 5, 6, 3]","[6, 6, 3, 1]",4,3
212126,4,4,4,0,0,"[5, 4, 5, 2]","[6, 5, 5, 6]",4,2
212127,4,4,2,2,0,"[4, 5, 4, 6]","[3, 5, 5, 2]",4,3
212128,4,4,0,1,3,"[5, 6, 6, 6]","[5, 4, 6, 6]",3,4
212129,4,4,1,3,0,"[5, 5, 4, 5]","[5, 3, 3, 1]",4,4
212130,4,4,3,1,0,"[6, 5, 2, 5]","[6, 3, 6, 4]",4,3
212131,4,4,2,1,1,"[6, 6, 3, 5]","[6, 5, 2, 6]",4,3
212132,4,4,1,2,1,"[6, 6, 2, 6]","[4, 5, 6, 2]",3,4
212133,4,4,1,3,0,"[6, 6, 6, 3]","[5, 4, 5, 2]",3,4
212134,4,4,1,3,0,"[6, 3, 6, 5]","[5, 4, 4, 2]",4,4
212135,4,4,1,1,2,"[5, 4, 5, 3]","[3, 4, 6, 4]",4,4
212136,4,4,2,2,0,"[6, 6, 3, 2]","[4, 4, 3, 3]",4,3
212137,4,4,2,2,0,"[6, 2, 3, 6]","[6, 5, 4, 2]",4,3
212138,4,4,4,0,0,"[5, 2, 2, 2]","[6, 5, 5, 3]",4,1
